ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize
2vvs,2/refined_train_3dnn/2vvs,7.34,2,0,0,0,0,0,0,0,0,0
2vvu,2/refined_train_3dnn/2vvu,8.1,2,0,0,0,0,0,0,0,0,0
2vvv,2/refined_train_3dnn/2vvv,8.22,2,0,0,0,0,0,0,0,0,0
2vw1,2/refined_train_3dnn/2vw1,3.52,2,0,0,0,0,0,0,0,0,0
2vw2,2/refined_train_3dnn/2vw2,3.3,2,0,0,0,0,0,0,0,0,0
2vwc,2/refined_train_3dnn/2vwc,6.62,2,0,0,0,0,0,0,0,0,0
2vwl,2/refined_train_3dnn/2vwl,7.02,2,0,0,0,0,0,0,0,0,0
2vwm,2/refined_train_3dnn/2vwm,7.03,2,0,0,0,0,0,0,0,0,0
2vwn,2/refined_train_3dnn/2vwn,8.0,2,0,0,0,0,0,0,0,0,0
2vwo,2/refined_train_3dnn/2vwo,7.51,2,0,0,0,0,0,0,0,0,0
2vxn,2/refined_train_3dnn/2vxn,5.0,2,0,0,0,0,0,0,0,0,0
2vyt,2/refined_train_3dnn/2vyt,2.74,2,0,0,0,0,0,0,0,0,0
2vzr,2/refined_train_3dnn/2vzr,4.28,2,0,0,0,0,0,0,0,0,0
2w08,2/refined_train_3dnn/2w08,3.42,2,0,0,0,0,0,0,0,0,0
2w26,2/refined_train_3dnn/2w26,9.4,2,0,0,0,0,0,0,0,0,0
2w47,2/refined_train_3dnn/2w47,4.98,2,0,0,0,0,0,0,0,0,0
2w67,2/refined_train_3dnn/2w67,4.96,2,0,0,0,0,0,0,0,0,0
2w8j,2/refined_train_3dnn/2w8j,2.96,2,0,0,0,0,0,0,0,0,0
2w8w,2/refined_train_3dnn/2w8w,2.12,2,0,0,0,0,0,0,0,0,0
2w9h,2/refined_train_3dnn/2w9h,6.37,2,0,0,0,0,0,0,0,0,0
2wc3,2/refined_train_3dnn/2wc3,6.08,2,0,0,0,0,0,0,0,0,0
2wc4,2/refined_train_3dnn/2wc4,5.29,2,0,0,0,0,0,0,0,0,0
2we3,2/refined_train_3dnn/2we3,4.43,2,0,0,0,0,0,0,0,0,0
2web,2/refined_train_3dnn/2web,5.12,2,0,0,0,0,0,0,0,0,0
2wec,2/refined_train_3dnn/2wec,3.96,2,0,0,0,0,0,0,0,0,0
2wed,2/refined_train_3dnn/2wed,6.1,2,0,0,0,0,0,0,0,0,0
2wej,2/refined_train_3dnn/2wej,6.08,2,0,0,0,0,0,0,0,0,0
2weo,2/refined_train_3dnn/2weo,6.93,2,0,0,0,0,0,0,0,0,0
2weq,2/refined_train_3dnn/2weq,5.9,2,0,0,0,0,0,0,0,0,0
2wf5,2/refined_train_3dnn/2wf5,6.0,2,0,0,0,0,0,0,0,0,0
2wgj,2/refined_train_3dnn/2wgj,8.7,2,0,0,0,0,0,0,0,0,0
2whp,2/refined_train_3dnn/2whp,4.0,2,0,0,0,0,0,0,0,0,0
2wjg,2/refined_train_3dnn/2wjg,7.1,2,0,0,0,0,0,0,0,0,0
2wk6,2/refined_train_3dnn/2wk6,3.32,2,0,0,0,0,0,0,0,0,0
2wky,2/refined_train_3dnn/2wky,8.59,2,0,0,0,0,0,0,0,0,0
2wkz,2/refined_train_3dnn/2wkz,8.77,2,0,0,0,0,0,0,0,0,0
2wl0,2/refined_train_3dnn/2wl0,7.8,2,0,0,0,0,0,0,0,0,0
2wly,2/refined_train_3dnn/2wly,6.6,2,0,0,0,0,0,0,0,0,0
2wlz,2/refined_train_3dnn/2wlz,4.6,2,0,0,0,0,0,0,0,0,0
2wm0,2/refined_train_3dnn/2wm0,4.52,2,0,0,0,0,0,0,0,0,0
2wor,2/refined_train_3dnn/2wor,3.9,2,0,0,0,0,0,0,0,0,0
2wos,2/refined_train_3dnn/2wos,3.9,2,0,0,0,0,0,0,0,0,0
2wq5,2/refined_train_3dnn/2wq5,3.74,2,0,0,0,0,0,0,0,0,0
2wr8,2/refined_train_3dnn/2wr8,5.44,2,0,0,0,0,0,0,0,0,0
2wuf,2/refined_train_3dnn/2wuf,4.29,2,0,0,0,0,0,0,0,0,0
2wvz,2/refined_train_3dnn/2wvz,4.02,2,0,0,0,0,0,0,0,0,0
2wyf,2/refined_train_3dnn/2wyf,4.43,2,0,0,0,0,0,0,0,0,0
2wyg,2/refined_train_3dnn/2wyg,8.7,2,0,0,0,0,0,0,0,0,0
2wyj,2/refined_train_3dnn/2wyj,9.0,2,0,0,0,0,0,0,0,0,0
2wzf,2/refined_train_3dnn/2wzf,7.0,2,0,0,0,0,0,0,0,0,0
2wzm,2/refined_train_3dnn/2wzm,5.22,2,0,0,0,0,0,0,0,0,0
2x09,2/refined_train_3dnn/2x09,3.76,2,0,0,0,0,0,0,0,0,0
2x0y,2/refined_train_3dnn/2x0y,4.6,2,0,0,0,0,0,0,0,0,0
2x2r,2/refined_train_3dnn/2x2r,7.12,2,0,0,0,0,0,0,0,0,0
2x4z,2/refined_train_3dnn/2x4z,8.57,2,0,0,0,0,0,0,0,0,0
2x6x,2/refined_train_3dnn/2x6x,3.68,2,0,0,0,0,0,0,0,0,0
2x7t,2/refined_train_3dnn/2x7t,6.63,2,0,0,0,0,0,0,0,0,0
2x7u,2/refined_train_3dnn/2x7u,5.27,2,0,0,0,0,0,0,0,0,0
2x8z,2/refined_train_3dnn/2x8z,7.96,2,0,0,0,0,0,0,0,0,0
2x91,2/refined_train_3dnn/2x91,6.74,2,0,0,0,0,0,0,0,0,0
2x95,2/refined_train_3dnn/2x95,4.95,2,0,0,0,0,0,0,0,0,0
2x96,2/refined_train_3dnn/2x96,4.03,2,0,0,0,0,0,0,0,0,0
2x97,2/refined_train_3dnn/2x97,5.66,2,0,0,0,0,0,0,0,0,0
2xab,2/refined_train_3dnn/2xab,9.27,2,0,0,0,0,0,0,0,0,0
2xb7,2/refined_train_3dnn/2xb7,9.19,2,0,0,0,0,0,0,0,0,0
2xbp,2/refined_train_3dnn/2xbp,5.02,2,0,0,0,0,0,0,0,0,0
2xbw,2/refined_train_3dnn/2xbw,8.0,2,0,0,0,0,0,0,0,0,0
2xbx,2/refined_train_3dnn/2xbx,7.82,2,0,0,0,0,0,0,0,0,0
2xc0,2/refined_train_3dnn/2xc0,6.72,2,0,0,0,0,0,0,0,0,0
2xc4,2/refined_train_3dnn/2xc4,8.05,2,0,0,0,0,0,0,0,0,0
2xd9,2/refined_train_3dnn/2xd9,6.46,2,0,0,0,0,0,0,0,0,0
2xda,2/refined_train_3dnn/2xda,6.22,2,0,0,0,0,0,0,0,0,0
2xde,2/refined_train_3dnn/2xde,5.47,2,0,0,0,0,0,0,0,0,0
2xdk,2/refined_train_3dnn/2xdk,3.6,2,0,0,0,0,0,0,0,0,0
2xef,2/refined_train_3dnn/2xef,9.84,2,0,0,0,0,0,0,0,0,0
2xeg,2/refined_train_3dnn/2xeg,10.7,2,0,0,0,0,0,0,0,0,0
2xej,2/refined_train_3dnn/2xej,8.87,2,0,0,0,0,0,0,0,0,0
2xg9,2/refined_train_3dnn/2xg9,4.15,2,0,0,0,0,0,0,0,0,0
2xht,2/refined_train_3dnn/2xht,5.96,2,0,0,0,0,0,0,0,0,0
2xib,2/refined_train_3dnn/2xib,7.26,2,0,0,0,0,0,0,0,0,0
2xj1,2/refined_train_3dnn/2xj1,7.55,2,0,0,0,0,0,0,0,0,0
2xj2,2/refined_train_3dnn/2xj2,7.18,2,0,0,0,0,0,0,0,0,0
2xjg,2/refined_train_3dnn/2xjg,7.82,2,0,0,0,0,0,0,0,0,0
2xjj,2/refined_train_3dnn/2xjj,6.51,2,0,0,0,0,0,0,0,0,0
2xjx,2/refined_train_3dnn/2xjx,9.15,2,0,0,0,0,0,0,0,0,0
2xm1,2/refined_train_3dnn/2xm1,5.07,2,0,0,0,0,0,0,0,0,0
2xm2,2/refined_train_3dnn/2xm2,4.62,2,0,0,0,0,0,0,0,0,0
2xmy,2/refined_train_3dnn/2xmy,9.96,2,0,0,0,0,0,0,0,0,0
2xn3,2/refined_train_3dnn/2xn3,5.92,2,0,0,0,0,0,0,0,0,0
2xn5,2/refined_train_3dnn/2xn5,6.69,2,0,0,0,0,0,0,0,0,0
2xog,2/refined_train_3dnn/2xog,3.43,2,0,0,0,0,0,0,0,0,0
2xp7,2/refined_train_3dnn/2xp7,5.77,2,0,0,0,0,0,0,0,0,0
2xpk,2/refined_train_3dnn/2xpk,11.3,2,0,0,0,0,0,0,0,0,0
2xxr,2/refined_train_3dnn/2xxr,6.55,2,0,0,0,0,0,0,0,0,0
2xxt,2/refined_train_3dnn/2xxt,8.05,2,0,0,0,0,0,0,0,0,0
2xxx,2/refined_train_3dnn/2xxx,6.41,2,0,0,0,0,0,0,0,0,0
2xyd,2/refined_train_3dnn/2xyd,6.82,2,0,0,0,0,0,0,0,0,0
2xye,2/refined_train_3dnn/2xye,8.34,2,0,0,0,0,0,0,0,0,0
2xyf,2/refined_train_3dnn/2xyf,8.44,2,0,0,0,0,0,0,0,0,0
2xyt,2/refined_train_3dnn/2xyt,6.29,2,0,0,0,0,0,0,0,0,0
2y5f,2/refined_train_3dnn/2y5f,8.7,2,0,0,0,0,0,0,0,0,0
2y5g,2/refined_train_3dnn/2y5g,6.84,2,0,0,0,0,0,0,0,0,0
2y7i,2/refined_train_3dnn/2y7i,5.54,2,0,0,0,0,0,0,0,0,0
2y7x,2/refined_train_3dnn/2y7x,8.89,2,0,0,0,0,0,0,0,0,0
2y7z,2/refined_train_3dnn/2y7z,8.7,2,0,0,0,0,0,0,0,0,0
2y80,2/refined_train_3dnn/2y80,8.05,2,0,0,0,0,0,0,0,0,0
2y81,2/refined_train_3dnn/2y81,8.7,2,0,0,0,0,0,0,0,0,0
2y82,2/refined_train_3dnn/2y82,8.4,2,0,0,0,0,0,0,0,0,0
2y8c,2/refined_train_3dnn/2y8c,6.4,2,0,0,0,0,0,0,0,0,0
2ya6,2/refined_train_3dnn/2ya6,5.7,2,0,0,0,0,0,0,0,0,0
2ya7,2/refined_train_3dnn/2ya7,3.14,2,0,0,0,0,0,0,0,0,0
2yay,2/refined_train_3dnn/2yay,6.1,2,0,0,0,0,0,0,0,0,0
2yaz,2/refined_train_3dnn/2yaz,5.14,2,0,0,0,0,0,0,0,0,0
2yb0,2/refined_train_3dnn/2yb0,3.85,2,0,0,0,0,0,0,0,0,0
2ydt,2/refined_train_3dnn/2ydt,5.52,2,0,0,0,0,0,0,0,0,0
2ydw,2/refined_train_3dnn/2ydw,7.34,2,0,0,0,0,0,0,0,0,0
2yek,2/refined_train_3dnn/2yek,7.21,2,0,0,0,0,0,0,0,0,0
2yel,2/refined_train_3dnn/2yel,7.28,2,0,0,0,0,0,0,0,0,0
2yfa,2/refined_train_3dnn/2yfa,5.07,2,0,0,0,0,0,0,0,0,0
2ygf,2/refined_train_3dnn/2ygf,5.09,2,0,0,0,0,0,0,0,0,0
2yhw,2/refined_train_3dnn/2yhw,5.6,2,0,0,0,0,0,0,0,0,0
2yi7,2/refined_train_3dnn/2yi7,8.32,2,0,0,0,0,0,0,0,0,0
2yix,2/refined_train_3dnn/2yix,8.48,2,0,0,0,0,0,0,0,0,0
2yk1,2/refined_train_3dnn/2yk1,8.13,2,0,0,0,0,0,0,0,0,0
2yme,2/refined_train_3dnn/2yme,7.66,2,0,0,0,0,0,0,0,0,0
2ypi,2/refined_train_3dnn/2ypi,4.82,2,0,0,0,0,0,0,0,0,0
2ypo,2/refined_train_3dnn/2ypo,4.68,2,0,0,0,0,0,0,0,0,0
2yxj,2/refined_train_3dnn/2yxj,9.3,2,0,0,0,0,0,0,0,0,0
2yz3,2/refined_train_3dnn/2yz3,6.66,2,0,0,0,0,0,0,0,0,0
2z1w,2/refined_train_3dnn/2z1w,4.08,2,0,0,0,0,0,0,0,0,0
2z4o,2/refined_train_3dnn/2z4o,9.57,2,0,0,0,0,0,0,0,0,0
2z94,2/refined_train_3dnn/2z94,5.85,2,0,0,0,0,0,0,0,0,0
2za0,2/refined_train_3dnn/2za0,6.64,2,0,0,0,0,0,0,0,0,0
2za5,2/refined_train_3dnn/2za5,8.43,2,0,0,0,0,0,0,0,0,0
2zc9,2/refined_train_3dnn/2zc9,6.74,2,0,0,0,0,0,0,0,0,0
2zcs,2/refined_train_3dnn/2zcs,8.22,2,0,0,0,0,0,0,0,0,0
2zdk,2/refined_train_3dnn/2zdk,6.37,2,0,0,0,0,0,0,0,0,0
2zdl,2/refined_train_3dnn/2zdl,6.4,2,0,0,0,0,0,0,0,0,0
2zdm,2/refined_train_3dnn/2zdm,6.41,2,0,0,0,0,0,0,0,0,0
2zdn,2/refined_train_3dnn/2zdn,6.25,2,0,0,0,0,0,0,0,0,0
2zfp,2/refined_train_3dnn/2zfp,5.17,2,0,0,0,0,0,0,0,0,0
2zfs,2/refined_train_3dnn/2zfs,6.54,2,0,0,0,0,0,0,0,0,0
2zgx,2/refined_train_3dnn/2zgx,6.74,2,0,0,0,0,0,0,0,0,0
2zkj,2/refined_train_3dnn/2zkj,5.48,2,0,0,0,0,0,0,0,0,0
2zmm,2/refined_train_3dnn/2zmm,7.6,2,0,0,0,0,0,0,0,0,0
2zn7,2/refined_train_3dnn/2zn7,7.89,2,0,0,0,0,0,0,0,0,0
2zwz,2/refined_train_3dnn/2zwz,7.79,2,0,0,0,0,0,0,0,0,0
2zx7,2/refined_train_3dnn/2zx7,10.49,2,0,0,0,0,0,0,0,0,0
2zx8,2/refined_train_3dnn/2zx8,9.64,2,0,0,0,0,0,0,0,0,0
2zxg,2/refined_train_3dnn/2zxg,8.82,2,0,0,0,0,0,0,0,0,0
2zym,2/refined_train_3dnn/2zym,6.14,2,0,0,0,0,0,0,0,0,0
2zz1,2/refined_train_3dnn/2zz1,4.54,2,0,0,0,0,0,0,0,0,0
2zz2,2/refined_train_3dnn/2zz2,4.54,2,0,0,0,0,0,0,0,0,0
3a1d,2/refined_train_3dnn/3a1d,4.12,2,0,0,0,0,0,0,0,0,0
3a1e,2/refined_train_3dnn/3a1e,2.66,2,0,0,0,0,0,0,0,0,0
3a2o,2/refined_train_3dnn/3a2o,9.08,2,0,0,0,0,0,0,0,0,0
3a5y,2/refined_train_3dnn/3a5y,7.96,2,0,0,0,0,0,0,0,0,0
3a9i,2/refined_train_3dnn/3a9i,4.15,2,0,0,0,0,0,0,0,0,0
3aaq,2/refined_train_3dnn/3aaq,3.3,2,0,0,0,0,0,0,0,0,0
3acl,2/refined_train_3dnn/3acl,6.22,2,0,0,0,0,0,0,0,0,0
3acx,2/refined_train_3dnn/3acx,5.7,2,0,0,0,0,0,0,0,0,0
3agl,2/refined_train_3dnn/3agl,7.8,2,0,0,0,0,0,0,0,0,0
3ahn,2/refined_train_3dnn/3ahn,7.05,2,0,0,0,0,0,0,0,0,0
3aho,2/refined_train_3dnn/3aho,7.05,2,0,0,0,0,0,0,0,0,0
3ai8,2/refined_train_3dnn/3ai8,3.81,2,0,0,0,0,0,0,0,0,0
3aid,2/refined_train_3dnn/3aid,6.86,2,0,0,0,0,0,0,0,0,0
3alt,2/refined_train_3dnn/3alt,2.92,2,0,0,0,0,0,0,0,0,0
3ao5,2/refined_train_3dnn/3ao5,2.23,2,0,0,0,0,0,0,0,0,0
3ap4,2/refined_train_3dnn/3ap4,3.92,2,0,0,0,0,0,0,0,0,0
3aqt,2/refined_train_3dnn/3aqt,6.72,2,0,0,0,0,0,0,0,0,0
3arw,2/refined_train_3dnn/3arw,6.15,2,0,0,0,0,0,0,0,0,0
3arx,2/refined_train_3dnn/3arx,5.33,2,0,0,0,0,0,0,0,0,0
3axz,2/refined_train_3dnn/3axz,3.43,2,0,0,0,0,0,0,0,0,0
3b24,2/refined_train_3dnn/3b24,4.38,2,0,0,0,0,0,0,0,0,0
3b25,2/refined_train_3dnn/3b25,6.07,2,0,0,0,0,0,0,0,0,0
3b26,2/refined_train_3dnn/3b26,6.64,2,0,0,0,0,0,0,0,0,0
3b2q,2/refined_train_3dnn/3b2q,4.55,2,0,0,0,0,0,0,0,0,0
3b3c,2/refined_train_3dnn/3b3c,3.98,2,0,0,0,0,0,0,0,0,0
3b3s,2/refined_train_3dnn/3b3s,2.55,2,0,0,0,0,0,0,0,0,0
3b3w,2/refined_train_3dnn/3b3w,4.19,2,0,0,0,0,0,0,0,0,0
3b3x,2/refined_train_3dnn/3b3x,3.6,2,0,0,0,0,0,0,0,0,0
3b4p,2/refined_train_3dnn/3b4p,5.4,2,0,0,0,0,0,0,0,0,0
3b50,2/refined_train_3dnn/3b50,7.55,2,0,0,0,0,0,0,0,0,0
3b67,2/refined_train_3dnn/3b67,8.85,2,0,0,0,0,0,0,0,0,0
3b7i,2/refined_train_3dnn/3b7i,5.82,2,0,0,0,0,0,0,0,0,0
3b7j,2/refined_train_3dnn/3b7j,5.17,2,0,0,0,0,0,0,0,0,0
3b7r,2/refined_train_3dnn/3b7r,7.7,2,0,0,0,0,0,0,0,0,0
3b7u,2/refined_train_3dnn/3b7u,7.74,2,0,0,0,0,0,0,0,0,0
3b92,2/refined_train_3dnn/3b92,8.0,2,0,0,0,0,0,0,0,0,0
3bbb,2/refined_train_3dnn/3bbb,7.0,2,0,0,0,0,0,0,0,0,0
3bbf,2/refined_train_3dnn/3bbf,5.28,2,0,0,0,0,0,0,0,0,0
3be9,2/refined_train_3dnn/3be9,7.62,2,0,0,0,0,0,0,0,0,0
3bex,2/refined_train_3dnn/3bex,5.57,2,0,0,0,0,0,0,0,0,0
3bft,2/refined_train_3dnn/3bft,6.49,2,0,0,0,0,0,0,0,0,0
3bfu,2/refined_train_3dnn/3bfu,6.27,2,0,0,0,0,0,0,0,0,0
3bgb,2/refined_train_3dnn/3bgb,6.05,2,0,0,0,0,0,0,0,0,0
3bgc,2/refined_train_3dnn/3bgc,5.02,2,0,0,0,0,0,0,0,0,0
3bgq,2/refined_train_3dnn/3bgq,7.96,2,0,0,0,0,0,0,0,0,0
3bgs,2/refined_train_3dnn/3bgs,9.42,2,0,0,0,0,0,0,0,0,0
3bkl,2/refined_train_3dnn/3bkl,6.17,2,0,0,0,0,0,0,0,0,0
3bl0,2/refined_train_3dnn/3bl0,6.92,2,0,0,0,0,0,0,0,0,0
3bl1,2/refined_train_3dnn/3bl1,5.6,2,0,0,0,0,0,0,0,0,0
3bpc,2/refined_train_3dnn/3bpc,4.8,2,0,0,0,0,0,0,0,0,0
3bqc,2/refined_train_3dnn/3bqc,5.73,2,0,0,0,0,0,0,0,0,0
3bra,2/refined_train_3dnn/3bra,2.7,2,0,0,0,0,0,0,0,0,0
3brn,2/refined_train_3dnn/3brn,8.7,2,0,0,0,0,0,0,0,0,0
3bu1,2/refined_train_3dnn/3bu1,8.15,2,0,0,0,0,0,0,0,0,0
3buf,2/refined_train_3dnn/3buf,3.1,2,0,0,0,0,0,0,0,0,0
3bug,2/refined_train_3dnn/3bug,3.18,2,0,0,0,0,0,0,0,0,0
3buh,2/refined_train_3dnn/3buh,3.66,2,0,0,0,0,0,0,0,0,0
3bva,2/refined_train_3dnn/3bva,6.52,2,0,0,0,0,0,0,0,0,0
3bvb,2/refined_train_3dnn/3bvb,5.49,2,0,0,0,0,0,0,0,0,0
3bwj,2/refined_train_3dnn/3bwj,6.5,2,0,0,0,0,0,0,0,0,0
3bxe,2/refined_train_3dnn/3bxe,5.48,2,0,0,0,0,0,0,0,0,0
3bxg,2/refined_train_3dnn/3bxg,4.96,2,0,0,0,0,0,0,0,0,0
3bxh,2/refined_train_3dnn/3bxh,4.03,2,0,0,0,0,0,0,0,0,0
3bzf,2/refined_train_3dnn/3bzf,4.52,2,0,0,0,0,0,0,0,0,0
3c2f,2/refined_train_3dnn/3c2f,2.0,2,0,0,0,0,0,0,0,0,0
3c2o,2/refined_train_3dnn/3c2o,3.35,2,0,0,0,0,0,0,0,0,0
3c2r,2/refined_train_3dnn/3c2r,3.11,2,0,0,0,0,0,0,0,0,0
3c2u,2/refined_train_3dnn/3c2u,2.9,2,0,0,0,0,0,0,0,0,0
3c39,2/refined_train_3dnn/3c39,3.96,2,0,0,0,0,0,0,0,0,0
3c4h,2/refined_train_3dnn/3c4h,5.7,2,0,0,0,0,0,0,0,0,0
3c52,2/refined_train_3dnn/3c52,7.3,2,0,0,0,0,0,0,0,0,0
3c56,2/refined_train_3dnn/3c56,7.89,2,0,0,0,0,0,0,0,0,0
3c79,2/refined_train_3dnn/3c79,7.2,2,0,0,0,0,0,0,0,0,0
3c84,2/refined_train_3dnn/3c84,7.85,2,0,0,0,0,0,0,0,0,0
3c88,2/refined_train_3dnn/3c88,6.8,2,0,0,0,0,0,0,0,0,0
3c89,2/refined_train_3dnn/3c89,6.07,2,0,0,0,0,0,0,0,0,0
3c8a,2/refined_train_3dnn/3c8a,6.18,2,0,0,0,0,0,0,0,0,0
3c8b,2/refined_train_3dnn/3c8b,6.1,2,0,0,0,0,0,0,0,0,0
3cct,2/refined_train_3dnn/3cct,7.56,2,0,0,0,0,0,0,0,0,0
3ccw,2/refined_train_3dnn/3ccw,7.87,2,0,0,0,0,0,0,0,0,0
3cd0,2/refined_train_3dnn/3cd0,7.57,2,0,0,0,0,0,0,0,0,0
3cd5,2/refined_train_3dnn/3cd5,7.9,2,0,0,0,0,0,0,0,0,0
3cd7,2/refined_train_3dnn/3cd7,7.84,2,0,0,0,0,0,0,0,0,0
3cda,2/refined_train_3dnn/3cda,7.58,2,0,0,0,0,0,0,0,0,0
3cf8,2/refined_train_3dnn/3cf8,4.9,2,0,0,0,0,0,0,0,0,0
3cfn,2/refined_train_3dnn/3cfn,5.0,2,0,0,0,0,0,0,0,0,0
3cft,2/refined_train_3dnn/3cft,4.19,2,0,0,0,0,0,0,0,0,0
3cj2,2/refined_train_3dnn/3cj2,4.85,2,0,0,0,0,0,0,0,0,0
3cj5,2/refined_train_3dnn/3cj5,6.34,2,0,0,0,0,0,0,0,0,0
3ckb,2/refined_train_3dnn/3ckb,2.98,2,0,0,0,0,0,0,0,0,0
3cke,2/refined_train_3dnn/3cke,6.1,2,0,0,0,0,0,0,0,0,0
3ckp,2/refined_train_3dnn/3ckp,6.35,2,0,0,0,0,0,0,0,0,0
3cl0,2/refined_train_3dnn/3cl0,7.07,2,0,0,0,0,0,0,0,0,0
3cm2,2/refined_train_3dnn/3cm2,6.47,2,0,0,0,0,0,0,0,0,0
3cow,2/refined_train_3dnn/3cow,6.9,2,0,0,0,0,0,0,0,0,0
3cs7,2/refined_train_3dnn/3cs7,10.68,2,0,0,0,0,0,0,0,0,0
3ctt,2/refined_train_3dnn/3ctt,6.35,2,0,0,0,0,0,0,0,0,0
3cyw,2/refined_train_3dnn/3cyw,7.77,2,0,0,0,0,0,0,0,0,0
3cyx,2/refined_train_3dnn/3cyx,8.0,2,0,0,0,0,0,0,0,0,0
3cyz,2/refined_train_3dnn/3cyz,7.22,2,0,0,0,0,0,0,0,0,0
3cz1,2/refined_train_3dnn/3cz1,7.26,2,0,0,0,0,0,0,0,0,0
3czv,2/refined_train_3dnn/3czv,7.8,2,0,0,0,0,0,0,0,0,0
3d0b,2/refined_train_3dnn/3d0b,6.54,2,0,0,0,0,0,0,0,0,0
3d0e,2/refined_train_3dnn/3d0e,8.4,2,0,0,0,0,0,0,0,0,0
3d1x,2/refined_train_3dnn/3d1x,8.66,2,0,0,0,0,0,0,0,0,0
3d1y,2/refined_train_3dnn/3d1y,8.22,2,0,0,0,0,0,0,0,0,0
3d1z,2/refined_train_3dnn/3d1z,8.8,2,0,0,0,0,0,0,0,0,0
3d2e,2/refined_train_3dnn/3d2e,6.42,2,0,0,0,0,0,0,0,0,0
3d4y,2/refined_train_3dnn/3d4y,5.7,2,0,0,0,0,0,0,0,0,0
3d50,2/refined_train_3dnn/3d50,4.77,2,0,0,0,0,0,0,0,0,0
3d51,2/refined_train_3dnn/3d51,4.15,2,0,0,0,0,0,0,0,0,0
3d52,2/refined_train_3dnn/3d52,3.28,2,0,0,0,0,0,0,0,0,0
3d6o,2/refined_train_3dnn/3d6o,4.11,2,0,0,0,0,0,0,0,0,0
3d78,2/refined_train_3dnn/3d78,7.64,2,0,0,0,0,0,0,0,0,0
3d7k,2/refined_train_3dnn/3d7k,4.6,2,0,0,0,0,0,0,0,0,0
3d7z,2/refined_train_3dnn/3d7z,7.92,2,0,0,0,0,0,0,0,0,0
3d8w,2/refined_train_3dnn/3d8w,8.15,2,0,0,0,0,0,0,0,0,0
3d8z,2/refined_train_3dnn/3d8z,3.37,2,0,0,0,0,0,0,0,0,0
3d91,2/refined_train_3dnn/3d91,9.15,2,0,0,0,0,0,0,0,0,0
3d9z,2/refined_train_3dnn/3d9z,8.7,2,0,0,0,0,0,0,0,0,0
3da9,2/refined_train_3dnn/3da9,5.51,2,0,0,0,0,0,0,0,0,0
3dbu,2/refined_train_3dnn/3dbu,8.06,2,0,0,0,0,0,0,0,0,0
3dc3,2/refined_train_3dnn/3dc3,8.31,2,0,0,0,0,0,0,0,0,0
3dcc,2/refined_train_3dnn/3dcc,8.96,2,0,0,0,0,0,0,0,0,0
3dd8,2/refined_train_3dnn/3dd8,7.85,2,0,0,0,0,0,0,0,0,0
3ddf,2/refined_train_3dnn/3ddf,4.66,2,0,0,0,0,0,0,0,0,0
3ddg,2/refined_train_3dnn/3ddg,6.0,2,0,0,0,0,0,0,0,0,0
3dgo,2/refined_train_3dnn/3dgo,6.74,2,0,0,0,0,0,0,0,0,0
3djk,2/refined_train_3dnn/3djk,10.59,2,0,0,0,0,0,0,0,0,0
3djo,2/refined_train_3dnn/3djo,4.39,2,0,0,0,0,0,0,0,0,0
3djp,2/refined_train_3dnn/3djp,4.2,2,0,0,0,0,0,0,0,0,0
3djq,2/refined_train_3dnn/3djq,2.98,2,0,0,0,0,0,0,0,0,0
3djv,2/refined_train_3dnn/3djv,4.55,2,0,0,0,0,0,0,0,0,0
3djx,2/refined_train_3dnn/3djx,2.81,2,0,0,0,0,0,0,0,0,0
3dk1,2/refined_train_3dnn/3dk1,9.74,2,0,0,0,0,0,0,0,0,0
3dln,2/refined_train_3dnn/3dln,6.6,2,0,0,0,0,0,0,0,0,0
3dnd,2/refined_train_3dnn/3dnd,4.8,2,0,0,0,0,0,0,0,0,0
3dne,2/refined_train_3dnn/3dne,5.22,2,0,0,0,0,0,0,0,0,0
3dp4,2/refined_train_3dnn/3dp4,7.37,2,0,0,0,0,0,0,0,0,0
3dp9,2/refined_train_3dnn/3dp9,9.68,2,0,0,0,0,0,0,0,0,0
3drf,2/refined_train_3dnn/3drf,7.0,2,0,0,0,0,0,0,0,0,0
3drg,2/refined_train_3dnn/3drg,7.0,2,0,0,0,0,0,0,0,0,0
3dri,2/refined_train_3dnn/3dri,4.42,2,0,0,0,0,0,0,0,0,0
3dsz,2/refined_train_3dnn/3dsz,7.77,2,0,0,0,0,0,0,0,0,0
3dx3,2/refined_train_3dnn/3dx3,6.52,2,0,0,0,0,0,0,0,0,0
3dx4,2/refined_train_3dnn/3dx4,7.12,2,0,0,0,0,0,0,0,0,0
3dyo,2/refined_train_3dnn/3dyo,2.3,2,0,0,0,0,0,0,0,0,0
3dzt,2/refined_train_3dnn/3dzt,7.22,2,0,0,0,0,0,0,0,0,0
3e12,2/refined_train_3dnn/3e12,5.99,2,0,0,0,0,0,0,0,0,0
3e3c,2/refined_train_3dnn/3e3c,5.62,2,0,0,0,0,0,0,0,0,0
3e5u,2/refined_train_3dnn/3e5u,5.85,2,0,0,0,0,0,0,0,0,0
3e6y,2/refined_train_3dnn/3e6y,5.6,2,0,0,0,0,0,0,0,0,0
3eax,2/refined_train_3dnn/3eax,4.92,2,0,0,0,0,0,0,0,0,0
3eb1,2/refined_train_3dnn/3eb1,4.79,2,0,0,0,0,0,0,0,0,0
